image_id,raw_mask_area,clean_mask_area,area_diff,area_keep_ratio,lost_pixels,normal_became_non_empty,crop_area_ratio,fallback,reason,mask_safety_fallback
IMG000023.jpeg,228412,228412,0,1.0,False,False,0.8984329657573998,False,ok_edge_trimmed,False
IMG000024.jpeg,498754,498754,0,1.0,False,False,0.4906338237594257,False,ok_edge_trimmed,False
IMG000025.jpeg,273472,273472,0,1.0,False,False,0.4235636051565741,False,ok_edge_trimmed,False
IMG000026.jpeg,257893,257893,0,1.0,False,False,0.9515706806282722,False,ok_edge_trimmed,False
IMG000027.jpeg,283857,283857,0,1.0,False,False,0.8581972982317495,False,ok_edge_trimmed,False
IMG000028.jpeg,263277,263277,0,1.0,False,False,0.5250617920412263,False,ok_edge_trimmed,False
IMG000029.jpeg,241472,241472,0,1.0,False,False,0.5573672988903158,False,ok_edge_trimmed,False
IMG000030.jpeg,120966,120966,0,1.0,False,False,0.5047169811320755,True,almost_full_image_edge_trimmed,False
IMG000031.jpeg,136580,136580,0,1.0,False,False,0.5931603773584906,True,almost_full_image_edge_trimmed,False
IMG000032.jpeg,189796,189796,0,1.0,False,False,0.7845911949685535,False,ok_edge_trimmed,False
IMG000033.jpeg,74970,74970,0,1.0,False,False,0.7981107579028834,False,ok,False
IMG000034.jpeg,68241,68241,0,1.0,False,False,0.6827499651373589,False,ok_edge_trimmed,False
IMG000035.jpeg,37007,37007,0,1.0,False,False,0.7888707037643208,False,ok,False
IMG000036.jpeg,24256,24256,0,1.0,False,False,0.806609547123623,False,ok,False
IMG000037.jpeg,8363,8363,0,1.0,False,False,0.8043775649794802,False,ok_edge_trimmed,False
IMG000038.jpeg,12797,12797,0,1.0,False,False,0.5426008968609866,False,ok_edge_trimmed,False
IMG000039.jpeg,20670,20670,0,1.0,False,False,0.6641711229946524,False,ok_edge_trimmed,False
IMG000040.jpeg,16633,16633,0,1.0,False,False,0.7377049180327869,False,ok_edge_trimmed,False
IMG000041.jpeg,23882,23882,0,1.0,False,False,0.5057471264367817,False,ok,False
IMG000042.jpeg,5321,5321,0,1.0,False,False,0.7907742998352554,False,ok_edge_trimmed,False
IMG000043.jpeg,4278,4278,0,1.0,False,False,0.7914639504043478,True,almost_full_image_edge_trimmed,False
IMG000044.jpeg,7690,7690,0,1.0,False,False,0.6712871287128713,False,ok_edge_trimmed,False
IMG000045.jpeg,8401,8401,0,1.0,False,False,0.7137330754352031,False,ok_edge_trimmed,False
IMG000046.jpeg,6508,6508,0,1.0,False,False,0.6967032967032967,False,ok,False
IMG000047.jpeg,5322,5322,0,1.0,False,False,0.5432900432900433,False,ok_edge_trimmed,False
IMG000048.jpeg,11029,11029,0,1.0,False,False,0.6450511945392492,False,ok_edge_trimmed,False
IMG000049.jpeg,9287,9287,0,1.0,False,False,0.9166666666666666,False,ok,False
IMG000050.jpeg,80897,80897,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000051.jpeg,9916,9916,0,1.0,False,False,0.95079950799508,True,almost_full_image_edge_trimmed,False
IMG000052.jpeg,7967,7967,0,1.0,False,False,0.7728331774335707,True,almost_full_image_edge_trimmed,False
IMG000053.jpeg,50430,50430,0,1.0,False,False,0.9047619047619048,False,ok_edge_trimmed,False
IMG000054.jpeg,52208,52208,0,1.0,False,False,0.6162420382165605,False,ok_edge_trimmed,False
IMG000055.jpeg,15089,15089,0,1.0,False,False,0.6323529411764706,False,ok,False
IMG000056.jpeg,20172,20172,0,1.0,False,False,0.7808219178082192,False,ok,False
IMG000057.jpeg,8065,8065,0,1.0,False,False,0.4794007490636704,False,ok_edge_trimmed,False
IMG000058.jpeg,7564,7564,0,1.0,False,False,0.4274509803921568,False,ok_edge_trimmed,False
IMG000059.jpeg,16887,16887,0,1.0,False,False,0.7814113597246127,False,ok_edge_trimmed,False
IMG000060.jpeg,20572,20572,0,1.0,False,False,0.7482993197278912,False,ok_edge_trimmed,False
IMG000061.jpeg,2966,2966,0,1.0,False,False,0.5203094777562862,False,ok,False
IMG000062.jpeg,4262,4262,0,1.0,False,False,0.3353293413173652,False,ok_edge_trimmed,False
IMG000063.jpeg,9782,9782,0,1.0,False,False,0.8436830835117773,False,ok,False
IMG000064.jpeg,8860,8860,0,1.0,False,False,0.8711018711018711,False,ok,False
IMG000065.jpeg,3805,3805,0,1.0,False,False,0.6355140186915887,False,ok_edge_trimmed,False
IMG000066.jpeg,5543,5543,0,1.0,False,False,0.7019245668949701,False,ok_edge_trimmed,False
IMG000067.jpeg,7657,7657,0,1.0,False,False,0.5490196078431373,False,ok,False
IMG000068.jpeg,11460,11460,0,1.0,False,False,0.3779904306220095,False,ok,False
IMG000069.jpeg,3312,3312,0,1.0,False,False,0.4485815602836879,False,ok_edge_trimmed,False
IMG000070.jpeg,6379,6379,0,1.0,False,False,0.4074803149606299,False,ok_edge_trimmed,False
IMG000071.jpeg,45129,45129,0,1.0,False,False,0.8429844097995546,False,ok,False
IMG000072.jpeg,11982,11982,0,1.0,False,False,0.5401459854014599,False,ok_edge_trimmed,False
IMG000073.jpeg,9207,9207,0,1.0,False,False,0.4791318864774624,False,ok_edge_trimmed,False
IMG000074.jpeg,15020,15020,0,1.0,False,False,0.813780260707635,False,ok_edge_trimmed,False
IMG000075.jpeg,20134,20134,0,1.0,False,False,0.6959459459459459,False,ok_edge_trimmed,False
IMG000076.jpeg,16144,16144,0,1.0,False,False,0.6392785571142284,False,ok,False
IMG000077.jpeg,6930,6930,0,1.0,False,False,0.8763906056860321,False,ok_edge_trimmed,False
IMG000078.jpeg,19711,19711,0,1.0,False,False,0.637345111399198,False,ok_edge_trimmed,False
IMG000079.jpeg,11680,11680,0,1.0,False,False,0.8097580975809758,False,ok_edge_trimmed,False
IMG000080.jpeg,6932,6932,0,1.0,False,False,0.994579945799458,True,almost_full_image_edge_trimmed,False
IMG000081.jpeg,14537,14537,0,1.0,False,False,0.7967914438502673,False,ok,False
IMG000082.jpeg,15394,15394,0,1.0,False,False,0.579403026066114,False,ok,False
IMG000083.jpeg,29023,29023,0,1.0,False,False,0.7088607594936709,False,ok_edge_trimmed,False
IMG000084.jpeg,38078,38078,0,1.0,False,False,0.5983870967741935,False,ok_edge_trimmed,False
IMG000085.jpeg,83072,83072,0,1.0,False,False,0.5751533742331288,False,ok,False
IMG000086.jpeg,33662,33662,0,1.0,False,False,0.932568149210904,False,ok,False
IMG000087.jpeg,32341,32341,0,1.0,False,False,0.5064695009242144,False,ok_edge_trimmed,False
IMG000088.jpeg,41146,41146,0,1.0,False,False,0.610726643598616,False,ok_edge_trimmed,False
IMG000089.jpeg,49453,49453,0,1.0,False,False,0.9041487839771102,False,ok_edge_trimmed,False
IMG000090.jpeg,38641,38641,0,1.0,False,False,0.4730713245997088,False,ok_edge_trimmed,False
IMG000091.jpeg,17183,17183,0,1.0,False,False,0.9455645161290324,False,ok,False
IMG000092.jpeg,16807,16807,0,1.0,False,False,0.5728346456692913,False,ok,False
IMG000093.jpeg,20410,20410,0,1.0,False,False,0.7518072289156627,False,ok_edge_trimmed,False
IMG000094.jpeg,23389,23389,0,1.0,False,False,0.5794183445190156,False,ok_edge_trimmed,False
IMG000095.jpeg,18972,18972,0,1.0,False,False,0.5830188679245283,False,ok_edge_trimmed,False
IMG000096.jpeg,14604,14604,0,1.0,False,False,0.5822368421052632,False,ok_edge_trimmed,False
IMG000097.jpeg,18064,18064,0,1.0,False,False,0.8470824949698189,False,ok,False
IMG000098.jpeg,11933,11933,0,1.0,False,False,1.0,True,almost_full_image,False
IMG000099.jpeg,8777,8777,0,1.0,False,False,0.407780612244898,False,ok_edge_trimmed,False
IMG000100.jpeg,13036,13036,0,1.0,False,False,0.4738738738738738,False,ok,False
IMG000101.jpeg,24283,24283,0,1.0,False,False,1.0,True,almost_full_image,False
IMG000102.jpeg,23336,23336,0,1.0,False,False,0.5054371624580353,False,ok_edge_trimmed,False
IMG000103.jpeg,18600,18600,0,1.0,False,False,0.5050301810865191,False,ok_edge_trimmed,False
IMG000104.jpeg,19229,19229,0,1.0,False,False,0.6932038834951456,False,ok_edge_trimmed,False
IMG000105.jpeg,19342,19342,0,1.0,False,False,0.4911538782117366,False,ok_edge_trimmed,False
IMG000106.jpeg,10110,10110,0,1.0,False,False,0.4339249492900608,False,ok_edge_trimmed,False
IMG000107.jpeg,8841,8841,0,1.0,False,False,0.4442105263157895,False,ok_edge_trimmed,False
IMG000108.jpeg,9385,9385,0,1.0,False,False,0.5707832811889771,False,ok_edge_trimmed,False
IMG000109.jpeg,6858,6858,0,1.0,False,False,0.4237012987012987,False,ok_edge_trimmed,False
IMG000110.jpeg,19669,19669,0,1.0,False,False,0.7227371864776445,False,ok_edge_trimmed,False
IMG000111.jpeg,18852,18852,0,1.0,False,False,0.4560530679933665,False,ok_edge_trimmed,False
IMG000112.jpeg,1889,1889,0,1.0,False,False,0.5286415711947627,False,ok,False
IMG000113.jpeg,3469,3469,0,1.0,False,False,0.9250645994832042,False,ok_edge_trimmed,False
IMG000114.jpeg,10101,10101,0,1.0,False,False,0.9105058365758756,False,ok,False
IMG000115.jpeg,3356,3356,0,1.0,False,False,0.4457364341085271,False,ok_edge_trimmed,False
IMG000116.jpeg,4046,4046,0,1.0,False,False,0.5006156119182468,False,ok_edge_trimmed,False
IMG000117.jpeg,8850,8850,0,1.0,False,False,0.467714149934656,False,ok_edge_trimmed,False
IMG000118.jpeg,13957,13957,0,1.0,False,False,0.43261231281198,False,ok_edge_trimmed,False
IMG000119.jpeg,12191,12191,0,1.0,False,False,0.4768611670020121,False,ok_edge_trimmed,False
IMG000120.jpeg,4702,4702,0,1.0,False,False,0.4259259259259259,False,ok_edge_trimmed,False
IMG000121.jpeg,5803,5803,0,1.0,False,False,0.6837717371672951,False,ok_edge_trimmed,False
IMG000122.jpeg,5108,5108,0,1.0,False,False,0.6034816247582205,False,ok_edge_trimmed,False
IMG000123.jpeg,97472,97472,0,1.0,False,False,0.5982067844971071,False,ok_edge_trimmed,False
IMG000124.jpeg,90731,90731,0,1.0,False,False,0.7744945567651633,False,ok_edge_trimmed,False
IMG000125.jpeg,12108,12108,0,1.0,False,False,0.6817472698907956,False,ok_edge_trimmed,False
IMG000126.jpeg,19239,19239,0,1.0,False,False,0.5403508771929825,False,ok_edge_trimmed,False
IMG000127.jpeg,17257,17257,0,1.0,False,False,0.7953736654804271,False,ok_edge_trimmed,False
IMG000128.jpeg,32106,32106,0,1.0,False,False,0.5193548387096775,False,ok,False
IMG000129.jpeg,10030,10030,0,1.0,False,False,0.823240589198036,False,ok,False
IMG000130.jpeg,11870,11870,0,1.0,False,False,0.6323076923076923,False,ok,False
IMG000131.jpeg,34349,34349,0,1.0,False,False,0.7970014662756598,False,ok_edge_trimmed,False
IMG000132.jpeg,38344,38344,0,1.0,False,False,0.6397941680960549,False,ok,False
IMG000133.jpeg,20408,20408,0,1.0,False,False,0.6855733662145499,False,ok_edge_trimmed,False
IMG000134.jpeg,37966,37966,0,1.0,False,False,0.7767017818297363,False,ok_edge_trimmed,False
IMG000135.jpeg,29984,29984,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000136.jpeg,34898,34898,0,1.0,False,False,0.5689320388349515,False,ok_edge_trimmed,False
IMG000137.jpeg,8655,8655,0,1.0,False,False,0.6466967913219539,False,ok_edge_trimmed,False
IMG000138.jpeg,10102,10102,0,1.0,False,False,0.6716141001855288,False,ok_edge_trimmed,False
IMG000139.jpeg,23519,23519,0,1.0,False,False,0.4566929133858268,False,ok_edge_trimmed,False
IMG000140.jpeg,23032,23032,0,1.0,False,False,0.5108108108108108,False,ok_edge_trimmed,False
IMG000141.jpeg,5785,5785,0,1.0,False,False,0.9155608753171336,True,almost_full_image_edge_trimmed,False
IMG000142.jpeg,25890,25890,0,1.0,False,False,0.6216216216216216,False,ok_edge_trimmed,False
IMG000143.jpeg,27467,27467,0,1.0,False,False,0.6420454545454546,False,ok_edge_trimmed,False
IMG000144.jpeg,9944,9944,0,1.0,False,False,0.8190709046454768,False,ok,False
IMG000145.jpeg,64265,64265,0,1.0,False,False,0.8331838565022421,False,ok_edge_trimmed,False
IMG000146.jpeg,18467,18467,0,1.0,False,False,0.4918032786885246,False,ok_edge_trimmed,False
IMG000147.jpeg,16108,16108,0,1.0,False,False,0.4323809523809523,False,ok_edge_trimmed,False
IMG000148.jpeg,25837,25837,0,1.0,False,False,0.6739606126914661,False,ok,False
IMG000149.jpeg,53524,53524,0,1.0,False,False,0.994277539341917,True,almost_full_image_edge_trimmed,False
IMG000150.jpeg,39884,39884,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000151.jpeg,19054,19054,0,1.0,False,False,0.844845908607864,False,ok,False
IMG000152.jpeg,58429,58429,0,1.0,False,False,0.8763557483731019,False,ok,False
IMG000153.jpeg,7597,7597,0,1.0,False,False,0.652542372881356,False,ok_edge_trimmed,False
IMG000154.jpeg,9483,9483,0,1.0,False,False,0.6753022452504318,False,ok_edge_trimmed,False
IMG000155.jpeg,9900,9900,0,1.0,False,False,0.769927536231884,False,ok_edge_trimmed,False
IMG000156.jpeg,13333,13333,0,1.0,False,False,0.7827788649706457,False,ok_edge_trimmed,False
IMG000157.jpeg,10478,10478,0,1.0,False,False,0.7514018691588785,False,ok_edge_trimmed,False
IMG000158.jpeg,14875,14875,0,1.0,False,False,0.6891946010888742,False,ok_edge_trimmed,False
IMG000159.jpeg,19353,19353,0,1.0,False,False,0.5226039783001808,False,ok_edge_trimmed,False
IMG000160.jpeg,21139,21139,0,1.0,False,False,0.8133333333333334,False,ok_edge_trimmed,False
IMG000161.jpeg,17521,17521,0,1.0,False,False,0.8526211671612265,False,ok_edge_trimmed,False
IMG000162.jpeg,13417,13417,0,1.0,False,False,0.5845690495172292,False,ok_edge_trimmed,False
IMG000163.jpeg,11226,11226,0,1.0,False,False,0.5504483822368893,False,ok_edge_trimmed,False
IMG000164.jpeg,19205,19205,0,1.0,False,False,0.5133470225872689,False,ok_edge_trimmed,False
IMG000165.jpeg,18310,18310,0,1.0,False,False,0.4754716981132075,False,ok_edge_trimmed,False
IMG000166.jpeg,19506,19506,0,1.0,False,False,0.6211453744493393,False,ok_edge_trimmed,False
IMG000167.jpeg,19991,19991,0,1.0,False,False,0.4642857142857143,False,ok_edge_trimmed,False
IMG000168.jpeg,31958,31958,0,1.0,False,False,0.6520210896309314,False,ok_edge_trimmed,False
IMG000169.jpeg,1241,1241,0,1.0,False,False,0.775438596491228,False,ok_edge_trimmed,False
IMG000170.jpeg,24848,24848,0,1.0,False,False,0.5159362549800797,False,ok,False
IMG000171.jpeg,31776,31776,0,1.0,False,False,0.5555555555555556,False,ok_edge_trimmed,False
IMG000172.jpeg,1767,1767,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000173.jpeg,1883,1883,0,1.0,False,False,0.4156521739130435,False,ok_edge_trimmed,False
IMG000174.jpeg,10083,10083,0,1.0,False,False,0.8696581196581197,False,ok,False
IMG000175.jpeg,8986,8986,0,1.0,False,False,0.7694524495677233,False,ok,False
IMG000176.jpeg,7311,7311,0,1.0,False,False,0.627387643725074,False,ok_edge_trimmed,False
IMG000177.jpeg,8137,8137,0,1.0,False,False,0.6688713462769362,False,ok_edge_trimmed,False
IMG000178.jpeg,9081,9081,0,1.0,False,False,0.5792452830188679,False,ok,False
IMG000179.jpeg,50497,50497,0,1.0,False,False,0.93717277486911,False,ok_edge_trimmed,False
IMG000180.jpeg,10445,10445,0,1.0,False,False,0.6182884549966103,False,ok_edge_trimmed,False
IMG000181.jpeg,13281,13281,0,1.0,False,False,0.7652733118971061,False,ok_edge_trimmed,False
IMG000182.jpeg,20873,20873,0,1.0,False,False,0.6565656565656566,False,ok_edge_trimmed,False
IMG000183.jpeg,18675,18675,0,1.0,False,False,0.5175983436853002,False,ok_edge_trimmed,False
IMG000184.jpeg,20376,20376,0,1.0,False,False,0.5215759849906192,False,ok_edge_trimmed,False
IMG000185.jpeg,36828,36828,0,1.0,False,False,0.8716012084592145,False,ok,False
IMG000186.jpeg,34460,34460,0,1.0,False,False,0.5069918944265809,False,ok_edge_trimmed,False
IMG000187.jpeg,14135,14135,0,1.0,False,False,0.7049924357034796,False,ok,False
IMG000188.jpeg,7506,7506,0,1.0,False,False,0.9215686274509804,True,almost_full_image_edge_trimmed,False
IMG000189.jpeg,6472,6472,0,1.0,False,False,0.8457300275482094,True,almost_full_image_edge_trimmed,False
IMG000190.jpeg,6178,6178,0,1.0,False,False,0.8151898734177215,False,ok,False
IMG000191.jpeg,7326,7326,0,1.0,False,False,0.6179639532580709,False,ok_edge_trimmed,False
IMG000192.jpeg,5532,5532,0,1.0,False,False,0.6914060329981667,False,ok_edge_trimmed,False
IMG000193.jpeg,8935,8935,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000194.jpeg,5416,5416,0,1.0,False,False,0.7146145332379992,False,ok_edge_trimmed,False
IMG000195.jpeg,4012,4012,0,1.0,False,False,0.752543165793883,True,almost_full_image_edge_trimmed,False
IMG000196.jpeg,4249,4249,0,1.0,False,False,0.5698924731182796,False,ok_edge_trimmed,False
IMG000197.jpeg,6893,6893,0,1.0,False,False,0.8696655132641292,False,ok,False
IMG000198.jpeg,5409,5409,0,1.0,False,False,0.7142857142857143,False,ok_edge_trimmed,False
IMG000199.jpeg,6827,6827,0,1.0,False,False,0.7838977419073939,True,almost_full_image_edge_trimmed,False
IMG000200.jpeg,9347,9347,0,1.0,False,False,0.7701149425287356,False,ok,False
IMG000201.jpeg,10064,10064,0,1.0,False,False,0.8528925619834711,False,ok,False
IMG000202.jpeg,16818,16818,0,1.0,False,False,0.835075493612079,False,ok_edge_trimmed,False
IMG000203.jpeg,4769,4769,0,1.0,False,False,0.4557737213864729,False,ok_edge_trimmed,False
IMG000204.jpeg,3749,3749,0,1.0,False,False,0.3963080023819339,False,ok_edge_trimmed,False
IMG000205.jpeg,9962,9962,0,1.0,False,False,0.7448630136986302,False,ok_edge_trimmed,False
IMG000206.jpeg,27107,27107,0,1.0,False,False,0.4901584048503479,False,ok_edge_trimmed,False
IMG000207.jpeg,28636,28636,0,1.0,False,False,0.4225523664324539,False,ok_edge_trimmed,False
IMG000208.jpeg,294395,294395,0,1.0,False,False,0.6546583850931676,False,ok,False
IMG000209.jpeg,147256,147256,0,1.0,False,False,0.8397515527950311,False,ok,False
IMG000210.jpeg,9275,9275,0,1.0,False,False,0.9790405280096002,True,no_component_large_enough,False
IMG000211.jpeg,13878,13878,0,1.0,False,False,0.7136379752359134,False,ok_edge_trimmed,False
IMG000212.jpeg,39276,39276,0,1.0,False,False,0.519217801753203,False,ok_edge_trimmed,False
IMG000213.jpeg,44625,44625,0,1.0,False,False,0.6249162759544541,False,ok_edge_trimmed,False
IMG000214.jpeg,681395,681395,0,1.0,False,False,0.7167701863354037,False,ok,False
IMG000215.jpeg,579235,579235,0,1.0,False,False,0.8059723672317048,False,ok_edge_trimmed,False
IMG000216.jpeg,546321,546321,0,1.0,False,False,0.8793103448275862,False,ok,False
IMG000217.jpeg,174629,174629,0,1.0,False,False,1.0,True,almost_full_image,False
IMG000218.jpeg,160456,160456,0,1.0,False,False,0.6040462427745664,False,ok,False
IMG000219.jpeg,168533,168533,0,1.0,False,False,0.6520833333333333,False,ok,False
IMG000220.jpeg,17231,17231,0,1.0,False,False,0.6,False,ok,False
IMG000221.jpeg,37208,37208,0,1.0,False,False,0.8115411681914145,False,ok,False
IMG000222.jpeg,125785,125785,0,1.0,False,False,0.6520666525237458,False,ok_edge_trimmed,False
IMG000223.jpeg,107728,107728,0,1.0,False,False,0.7817944005434798,False,ok_edge_trimmed,False
IMG000224.jpeg,93137,93137,0,1.0,False,False,0.982017982017982,True,almost_full_image_edge_trimmed,False
IMG000225.jpeg,73114,73114,0,1.0,False,False,0.9502961520072988,True,almost_full_image_edge_trimmed,False
IMG000226.jpeg,114622,114622,0,1.0,False,False,0.8837064676616916,False,ok,False
IMG000227.jpeg,111078,111078,0,1.0,False,False,0.8880597014925373,False,ok,False
IMG000228.jpeg,33170,33170,0,1.0,False,False,0.8880597014925373,False,ok,False
IMG000229.jpeg,29558,29558,0,1.0,False,False,0.9565210980073467,True,almost_full_image_edge_trimmed,False
IMG000230.jpeg,97164,97164,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000231.jpeg,31575,31575,0,1.0,False,False,0.7867469879518072,False,ok_edge_trimmed,False
IMG000232.jpeg,176520,176520,0,1.0,False,False,0.6307596513075965,False,ok,False
IMG000233.jpeg,145538,145538,0,1.0,False,False,0.9280155642023348,False,ok,False
IMG000234.jpeg,77051,77051,0,1.0,False,False,0.4614078861256545,True,almost_full_image_edge_trimmed,False
IMG000235.jpeg,81948,81948,0,1.0,False,False,0.4933489948631828,True,almost_full_image_edge_trimmed,False
IMG000236.jpeg,9972,9972,0,1.0,False,False,0.4533630620587142,False,ok_edge_trimmed,False
IMG000237.jpeg,19161,19161,0,1.0,False,False,0.5777863363544438,False,ok_edge_trimmed,False
IMG000238.jpeg,18160,18160,0,1.0,False,False,0.9823113207547168,True,almost_full_image_edge_trimmed,False
IMG000239.jpeg,15073,15073,0,1.0,False,False,0.8297955974842768,False,ok,False
IMG000240.jpeg,34639,34639,0,1.0,False,False,0.7260261286179986,True,almost_full_image_edge_trimmed,False
IMG000241.jpeg,52653,52653,0,1.0,False,False,0.7318065914254668,True,almost_full_image_edge_trimmed,False
IMG000242.jpeg,126872,126872,0,1.0,False,False,0.8408018867924528,True,almost_full_image_edge_trimmed,False
IMG000243.jpeg,143596,143596,0,1.0,False,False,0.7523584905660378,True,almost_full_image_edge_trimmed,False
IMG000244.jpeg,1505,1505,0,1.0,False,False,0.445596043879099,False,ok_edge_trimmed,False
IMG000245.jpeg,74449,74449,0,1.0,False,False,0.9106302916274694,False,ok,False
IMG000246.jpeg,15170,15170,0,1.0,False,False,0.4940113018021085,False,ok_edge_trimmed,False
IMG000247.jpeg,670565,670565,0,1.0,False,False,0.8958926663040528,False,ok_edge_trimmed,False
IMG000248.jpeg,707656,707656,0,1.0,False,False,0.7775781112886724,False,ok_edge_trimmed,False
IMG000249.jpeg,647336,647336,0,1.0,False,False,0.721767679399656,False,ok_edge_trimmed,False
IMG000250.jpeg,883,883,0,1.0,False,False,0.7224880331422929,False,ok,False
IMG000251.jpeg,13936,13936,0,1.0,False,False,0.8350748465750358,False,ok_edge_trimmed,False
IMG000252.jpeg,12139,12139,0,1.0,False,False,1.0,True,almost_full_image,False
IMG000253.jpeg,2347,2347,0,1.0,False,False,0.7691029900332226,False,ok,False
IMG000254.jpeg,1587,1587,0,1.0,False,False,0.6546003016591252,False,ok_edge_trimmed,False
IMG000255.jpeg,17172,17172,0,1.0,False,False,0.912536443148688,True,almost_full_image_edge_trimmed,False
IMG000256.jpeg,18893,18893,0,1.0,False,False,0.92,False,ok,False
IMG000257.jpeg,17797,17797,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000258.jpeg,15870,15870,0,1.0,False,False,1.0,True,almost_full_image,False
IMG000259.jpeg,13647,13647,0,1.0,False,False,0.820040899795501,False,ok,False
IMG000260.jpeg,3617,3617,0,1.0,False,False,0.720242706965592,False,ok_edge_trimmed,False
IMG000261.jpeg,2586,2586,0,1.0,False,False,0.8991750687442713,False,ok,False
IMG000262.jpeg,1073,1073,0,1.0,False,False,0.8517287450712028,False,ok_edge_trimmed,False
IMG000263.jpeg,3053,3053,0,1.0,False,False,0.5930599369085173,False,ok,False
IMG000264.jpeg,4892,4892,0,1.0,False,False,0.8552123552123552,False,ok,False
IMG000265.jpeg,25217,25217,0,1.0,False,False,0.8277582159624414,False,ok,False
IMG000266.jpeg,11504,11504,0,1.0,False,False,0.5779283639883833,False,ok,False
IMG000267.jpeg,8592,8592,0,1.0,False,False,0.6197183098591549,False,ok,False
IMG000268.jpeg,6788,6788,0,1.0,False,False,0.7752631578947369,False,ok,False
IMG000269.jpeg,17324,17324,0,1.0,False,False,0.74627984382543,False,ok,False
IMG000270.jpeg,14099,14099,0,1.0,False,False,0.6294172648709855,False,ok,False
IMG000271.jpeg,2121,2121,0,1.0,False,False,0.7453609196433845,False,ok,False
IMG000272.jpeg,53705,53705,0,1.0,False,False,0.5861165684348395,False,ok_edge_trimmed,False
IMG000273.jpeg,81432,81432,0,1.0,False,False,0.7208061647895673,False,ok_edge_trimmed,False
IMG000274.jpeg,2433,2433,0,1.0,False,False,0.4840485829959514,False,ok_edge_trimmed,False
IMG000275.jpeg,2351,2351,0,1.0,False,False,0.967227635075288,False,ok,False
IMG000276.jpeg,6622,6622,0,1.0,False,False,0.4494310998735777,False,ok,False
IMG000277.jpeg,2719,2719,0,1.0,False,False,0.7940097799511002,False,ok,False
IMG000278.jpeg,1253,1253,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000279.jpeg,392,392,0,1.0,False,False,0.578265926778938,False,ok_edge_trimmed,False
IMG000280.jpeg,9815,9815,0,1.0,False,False,0.6635188866799204,False,ok,False
IMG000281.jpeg,8608,8608,0,1.0,False,False,0.7520283975659229,False,ok,False
IMG000282.jpeg,8520,8520,0,1.0,False,False,0.5298429319371728,False,ok,False
IMG000283.jpeg,1001,1001,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000284.jpeg,2471,2471,0,1.0,False,False,0.7522935779816514,False,ok,False
IMG000285.jpeg,6579,6579,0,1.0,False,False,0.6134593993325917,False,ok_edge_trimmed,False
IMG000286.jpeg,1239,1239,0,1.0,False,False,1.0,True,mask_safety_fallback,True
IMG000287.jpeg,6418,6418,0,1.0,False,False,0.4771317810895716,False,ok_edge_trimmed,False
